年份,性別,地區,縣市,cancer,癌症發生數,平均年齡,年齡中位數
2019,男,北北基,台北市,攝護腺,1007,72.60,72.00
2019,男,北北基,台北市,甲狀腺,129,50.20,51.00
2019,男,北北基,台北市,白血病,165,60.30,66.00
2019,男,北北基,台北市,非何杰金氏淋巴瘤,191,65.90,67.00
2019,男,中彰投,台中市,口腔,899,57.80,57.00
2019,男,中彰投,台中市,食道,331,60.40,60.00
2019,男,中彰投,台中市,胃,266,68.20,67.00
2019,男,中彰投,台中市,大腸,1210,64.20,64.00
2019,男,中彰投,台中市,肝,826,64.70,64.50
2019,男,中彰投,台中市,肺,933,66.70,66.00
2019,男,中彰投,台中市,皮膚,198,71.60,72.00
2019,男,中彰投,台中市,攝護腺,770,71.20,71.00
2019,男,中彰投,台中市,甲狀腺,138,50.60,51.00
2019,男,中彰投,台中市,白血病,170,58.10,59.00
2019,男,中彰投,台中市,非何杰金氏淋巴瘤,187,60.70,63.00
2019,男,雲嘉南,台南市,口腔,579,58.20,58.00
2019,男,雲嘉南,台南市,食道,184,61.00,58.00
2019,男,雲嘉南,台南市,胃,153,69.30,70.00
2019,男,雲嘉南,台南市,大腸,924,65.70,66.00
2019,男,雲嘉南,台南市,肝,786,64.40,64.00
2019,男,雲嘉南,台南市,肺,773,67.40,67.00
2019,男,雲嘉南,台南市,皮膚,270,72.60,73.00
2019,男,雲嘉南,台南市,攝護腺,601,72.30,72.00
2019,男,雲嘉南,台南市,甲狀腺,119,50.10,50.00
2019,男,雲嘉南,台南市,白血病,119,61.30,64.00
2019,男,雲嘉南,台南市,非何杰金氏淋巴瘤,130,62.90,62.50
2019,男,高屏,高雄市,口腔,1116,56.90,57.00
2019,男,高屏,高雄市,食道,349,59.70,60.00
2019,男,高屏,高雄市,胃,262,67.50,67.00
2019,男,高屏,高雄市,大腸,1375,65.00,65.00
2019,男,高屏,高雄市,肝,1134,63.70,64.00
2019,男,高屏,高雄市,肺,1101,67.10,67.00
2019,男,高屏,高雄市,皮膚,387,71.00,71.00
2019,男,高屏,高雄市,攝護腺,826,72.20,72.00
2019,男,高屏,高雄市,甲狀腺,195,51.60,52.00
2019,男,高屏,高雄市,白血病,173,58.20,62.00
2019,男,高屏,高雄市,非何杰金氏淋巴瘤,185,61.40,65.00
2019,男,北北基,基隆市,口腔,89,57.20,58.00
2019,男,北北基,基隆市,食道,44,61.40,59.00
2019,男,北北基,基隆市,胃,67,71.50,71.00
2019,男,北北基,基隆市,大腸,164,66.00,66.00
2019,男,北北基,基隆市,肝,109,65.60,65.00
2019,男,北北基,基隆市,肺,160,67.60,66.00
2019,男,北北基,基隆市,皮膚,32,70.20,71.50
2019,男,北北基,基隆市,攝護腺,111,73.00,72.00
2019,男,北北基,基隆市,甲狀腺,13,61.10,61.00
2019,男,北北基,基隆市,白血病,25,64.70,61.00
2019,男,北北基,基隆市,非何杰金氏淋巴瘤,25,60.80,64.00
2019,男,北北基,新北市,口腔,1078,58.00,58.00
2019,男,北北基,新北市,食道,413,61.10,60.00
2019,男,北北基,新北市,胃,422,68.20,68.00
2019,男,北北基,新北市,大腸,1501,64.70,65.00
2019,男,北北基,新北市,肝,1106,63.90,64.00
2019,男,北北基,新北市,肺,1479,66.90,67.00
2019,男,北北基,新北市,皮膚,287,69.50,69.00
2019,男,北北基,新北市,攝護腺,1192,71.60,71.00
2019,男,北北基,新北市,甲狀腺,238,50.60,51.00
2019,男,北北基,新北市,白血病,255,55.00,60.00
2019,男,北北基,新北市,非何杰金氏淋巴瘤,284,61.70,64.00
2019,男,桃竹苗,桃園市,口腔,530,55.90,56.00
2019,男,桃竹苗,桃園市,食道,202,60.30,59.00
2019,男,桃竹苗,桃園市,胃,200,68.90,68.00
2019,男,桃竹苗,桃園市,大腸,820,64.90,65.00
2019,男,桃竹苗,桃園市,肝,559,63.30,63.00
2019,男,桃竹苗,桃園市,肺,687,66.80,66.00
2019,男,桃竹苗,桃園市,皮膚,155,68.70,69.00
2019,男,桃竹苗,桃園市,攝護腺,473,72.40,71.00
2019,男,桃竹苗,桃園市,甲狀腺,80,51.70,53.50
2019,男,桃竹苗,桃園市,白血病,138,54.20,58.50
2019,男,桃竹苗,桃園市,非何杰金氏淋巴瘤,140,62.80,64.00
2019,男,東部,宜蘭縣,口腔,145,56.40,56.00
2019,男,東部,宜蘭縣,食道,69,61.10,60.00
2019,男,東部,宜蘭縣,胃,74,73.40,77.00
2019,男,東部,宜蘭縣,大腸,198,66.30,67.00
2019,男,東部,宜蘭縣,肝,181,66.80,67.00
2019,男,東部,宜蘭縣,肺,198,67.40,67.00
2019,男,東部,宜蘭縣,皮膚,50,72.10,75.00
2019,男,東部,宜蘭縣,攝護腺,173,73.50,73.00
2019,男,東部,宜蘭縣,甲狀腺,21,53.10,54.00
2019,男,東部,宜蘭縣,白血病,26,65.20,69.00
2019,男,東部,宜蘭縣,非何杰金氏淋巴瘤,32,66.70,65.00
2019,男,桃竹苗,苗栗縣,口腔,183,56.30,55.00
2019,男,桃竹苗,苗栗縣,食道,82,55.40,54.00
2019,男,桃竹苗,苗栗縣,胃,58,69.20,68.00
2019,男,桃竹苗,苗栗縣,大腸,243,66.50,66.00
2019,男,桃竹苗,苗栗縣,肝,215,64.30,64.00
2019,男,桃竹苗,苗栗縣,肺,208,69.30,70.00
2019,男,桃竹苗,苗栗縣,皮膚,47,70.00,75.00
2019,男,桃竹苗,苗栗縣,攝護腺,188,74.20,75.00
2019,男,桃竹苗,苗栗縣,甲狀腺,20,47.70,43.50
2019,男,桃竹苗,苗栗縣,白血病,42,66.60,68.50
2019,男,桃竹苗,苗栗縣,非何杰金氏淋巴瘤,41,64.40,68.00
2019,男,中彰投,彰化縣,口腔,599,58.50,58.00
2019,男,中彰投,彰化縣,食道,153,60.10,58.00
2019,男,中彰投,彰化縣,胃,129,70.80,71.00
2019,男,中彰投,彰化縣,大腸,540,66.00,66.00
2019,男,中彰投,彰化縣,肝,473,66.00,66.00
2019,男,中彰投,彰化縣,肺,555,69.20,69.00
2019,男,中彰投,彰化縣,皮膚,159,74.30,79.00
2019,男,中彰投,彰化縣,攝護腺,384,73.80,75.00
2019,男,中彰投,彰化縣,甲狀腺,68,53.30,53.50
2019,男,中彰投,彰化縣,白血病,97,58.70,65.00
2019,男,中彰投,彰化縣,非何杰金氏淋巴瘤,89,65.00,68.00
2019,男,中彰投,南投縣,口腔,251,58.90,58.00
2019,男,中彰投,南投縣,食道,76,59.90,59.00
2019,男,中彰投,南投縣,胃,50,67.30,67.50
2019,男,中彰投,南投縣,大腸,232,65.70,65.50
2019,男,中彰投,南投縣,肝,170,65.70,66.50
2019,男,中彰投,南投縣,肺,180,67.10,67.00
2019,男,中彰投,南投縣,皮膚,54,73.60,74.00
2019,男,中彰投,南投縣,攝護腺,171,73.90,74.00
2019,男,中彰投,南投縣,甲狀腺,17,53.90,55.00
2019,男,中彰投,南投縣,白血病,34,62.00,68.50
2019,男,中彰投,南投縣,非何杰金氏淋巴瘤,31,67.40,69.00
2019,男,雲嘉南,雲林縣,口腔,336,58.50,58.00
2019,男,雲嘉南,雲林縣,食道,88,59.10,58.00
2019,男,雲嘉南,雲林縣,胃,55,67.40,65.00
2019,男,雲嘉南,雲林縣,大腸,275,66.20,67.00
2019,男,雲嘉南,雲林縣,肝,388,65.50,65.00
2019,男,雲嘉南,雲林縣,肺,319,67.10,67.00
2019,男,雲嘉南,雲林縣,皮膚,86,74.20,77.00
2019,男,雲嘉南,雲林縣,攝護腺,248,73.90,75.00
2019,男,雲嘉南,雲林縣,甲狀腺,30,48.50,46.50
2019,男,雲嘉南,雲林縣,白血病,43,60.90,64.00
2019,男,雲嘉南,雲林縣,非何杰金氏淋巴瘤,42,61.60,60.00
2019,男,高屏,屏東縣,口腔,386,56.70,56.00
2019,男,高屏,屏東縣,食道,147,58.50,58.00
2019,男,高屏,屏東縣,胃,84,68.30,68.50
2019,男,高屏,屏東縣,大腸,367,65.60,65.00
2019,男,高屏,屏東縣,肝,327,64.10,64.00
2019,男,高屏,屏東縣,肺,312,67.70,67.50
2019,男,高屏,屏東縣,皮膚,146,72.70,75.00
2019,男,高屏,屏東縣,攝護腺,254,73.30,74.00
2019,男,高屏,屏東縣,甲狀腺,44,50.90,54.00
2019,男,高屏,屏東縣,白血病,65,65.30,68.00
2019,男,高屏,屏東縣,非何杰金氏淋巴瘤,49,61.90,63.00
2019,男,外島,澎湖縣,口腔,34,53.90,54.00
2019,男,外島,澎湖縣,食道,19,60.20,60.00
2019,男,外島,澎湖縣,胃,12,69.10,66.00
2019,男,外島,澎湖縣,大腸,36,65.20,64.00
2019,男,外島,澎湖縣,肝,35,65.90,65.00
2019,男,外島,澎湖縣,肺,58,65.60,65.50
2019,男,外島,澎湖縣,皮膚,8,65.80,68.50
2019,男,外島,澎湖縣,攝護腺,21,74.30,74.00
2019,男,外島,澎湖縣,甲狀腺,9,44.90,48.00
2019,男,外島,澎湖縣,白血病,3,47.70,39.00
2019,男,外島,澎湖縣,非何杰金氏淋巴瘤,5,69.20,72.00
2019,男,東部,花蓮縣,口腔,152,58.70,57.50
2019,男,東部,花蓮縣,食道,64,59.10,60.00
2019,男,東部,花蓮縣,胃,54,67.50,68.00
2019,男,東部,花蓮縣,大腸,140,64.60,65.00
2019,男,東部,花蓮縣,肝,93,65.60,65.00
2019,男,東部,花蓮縣,肺,118,69.90,69.50
2019,男,東部,花蓮縣,皮膚,51,78.30,80.00
2019,男,東部,花蓮縣,攝護腺,93,75.10,74.00
2019,男,東部,花蓮縣,甲狀腺,14,48.90,48.50
2019,男,東部,花蓮縣,白血病,27,61.00,62.00
2019,男,東部,花蓮縣,非何杰金氏淋巴瘤,22,66.80,67.50
2019,男,東部,台東縣,口腔,122,59.10,59.00
2019,男,東部,台東縣,食道,59,60.60,61.00
2019,男,東部,台東縣,胃,37,67.40,65.00
2019,男,東部,台東縣,大腸,109,62.90,62.00
2019,男,東部,台東縣,肝,103,64.10,64.00
2019,男,東部,台東縣,肺,82,66.30,66.00
2019,男,東部,台東縣,皮膚,27,70.90,72.00
2019,男,東部,台東縣,攝護腺,57,73.10,73.00
2019,男,東部,台東縣,甲狀腺,12,55.60,54.50
2019,男,東部,台東縣,白血病,9,66.70,70.00
2019,男,東部,台東縣,非何杰金氏淋巴瘤,16,62.70,68.50
2019,男,外島,金門縣,口腔,8,60.60,61.50
2019,男,外島,金門縣,食道,14,61.20,58.50
2019,男,外島,金門縣,胃,11,70.00,71.00
2019,男,外島,金門縣,大腸,27,64.30,63.00
2019,男,外島,金門縣,肝,31,61.90,61.00
2019,男,外島,金門縣,肺,18,66.70,63.50
2019,男,外島,金門縣,皮膚,2,52.00,52.00
2019,男,外島,金門縣,攝護腺,17,72.00,73.00
2019,男,外島,金門縣,甲狀腺,3,57.70,61.00
2019,男,外島,金門縣,白血病,1,85.00,85.00
2019,男,外島,金門縣,非何杰金氏淋巴瘤,6,64.30,60.00
2019,男,外島,連江縣,口腔,1,47.00,47.00
2019,男,外島,連江縣,食道,1,58.00,58.00
2019,男,外島,連江縣,胃,3,61.00,65.00
2019,男,外島,連江縣,大腸,4,57.00,53.50
2019,男,外島,連江縣,肝,4,63.80,66.00
2019,男,外島,連江縣,肺,2,73.50,73.50
2019,男,外島,連江縣,甲狀腺,2,66.00,66.00
2019,男,外島,連江縣,非何杰金氏淋巴瘤,1,58.00,58.00
2019,女,北北基,台北市,口腔,79,64.70,65.00
2019,女,北北基,台北市,食道,24,70.00,65.00
2019,女,北北基,台北市,胃,214,69.20,69.50
2019,女,北北基,台北市,大腸,862,68.40,69.00
2019,女,北北基,台北市,肝,263,72.70,73.00
2019,女,北北基,台北市,肺,1098,65.70,65.50
2019,女,北北基,台北市,皮膚,203,75.00,76.00
2019,女,北北基,台北市,女性乳房,2081,58.10,58.00
2019,女,北北基,台北市,女性生殖器癌症,1,53.00,53.00
2019,女,北北基,台北市,女性生殖器癌症,150,57.70,56.00
2019,女,北北基,台北市,女性生殖器癌症,427,57.90,57.00
2019,女,北北基,台北市,女性生殖器癌症,204,54.40,55.00
2019,女,北北基,台北市,甲狀腺,408,50.10,49.00
2019,女,北北基,台北市,白血病,136,63.20,66.00
2019,女,北北基,台北市,非何杰金氏淋巴瘤,195,67.30,68.00
2019,女,中彰投,台中市,口腔,81,64.10,65.00
2019,女,中彰投,台中市,食道,25,64.10,60.00
2019,女,中彰投,台中市,胃,198,68.80,68.50
2019,女,中彰投,台中市,大腸,868,65.80,66.00
2019,女,中彰投,台中市,肝,371,71.00,71.00
2019,女,中彰投,台中市,肺,797,64.50,64.00
2019,女,中彰投,台中市,皮膚,200,70.40,73.00
2019,女,中彰投,台中市,女性乳房,1851,55.90,55.00
2019,女,中彰投,台中市,女性生殖器癌症,4,63.50,57.00
2019,女,中彰投,台中市,女性生殖器癌症,172,57.40,58.00
2019,女,中彰投,台中市,女性生殖器癌症,357,55.20,55.00
2019,女,中彰投,台中市,女性生殖器癌症,191,52.40,54.00
2019,女,中彰投,台中市,甲狀腺,436,48.60,49.00
2019,女,中彰投,台中市,白血病,122,55.90,61.00
2019,女,中彰投,台中市,非何杰金氏淋巴瘤,169,64.70,67.00
2019,女,雲嘉南,台南市,口腔,55,62.90,63.00
2019,女,雲嘉南,台南市,食道,9,72.70,78.00
2019,女,雲嘉南,台南市,胃,112,66.70,65.00
2019,女,雲嘉南,台南市,大腸,692,67.00,67.00
2019,女,雲嘉南,台南市,肝,380,72.20,73.00
2019,女,雲嘉南,台南市,肺,645,65.60,65.00
2019,女,雲嘉南,台南市,皮膚,265,76.80,79.00
2019,女,雲嘉南,台南市,女性乳房,1114,57.00,56.00
2019,女,雲嘉南,台南市,女性生殖器癌症,1,42.00,42.00
2019,女,雲嘉南,台南市,女性生殖器癌症,91,59.00,58.00
2019,女,雲嘉南,台南市,女性生殖器癌症,257,55.30,56.00
2019,女,雲嘉南,台南市,女性生殖器癌症,138,55.00,55.00
2019,女,雲嘉南,台南市,甲狀腺,301,50.10,51.00
2019,女,雲嘉南,台南市,白血病,103,59.00,63.00
2019,女,雲嘉南,台南市,非何杰金氏淋巴瘤,90,63.60,64.00
2019,女,高屏,高雄市,口腔,75,61.40,62.00
2019,女,高屏,高雄市,食道,18,60.70,57.00
2019,女,高屏,高雄市,胃,142,66.60,65.50
2019,女,高屏,高雄市,大腸,952,65.70,66.00
2019,女,高屏,高雄市,肝,533,69.80,70.00
2019,女,高屏,高雄市,肺,818,65.80,66.00
2019,女,高屏,高雄市,皮膚,384,72.00,75.00
2019,女,高屏,高雄市,女性乳房,1791,57.00,57.00
2019,女,高屏,高雄市,女性生殖器癌症,4,54.80,47.00
2019,女,高屏,高雄市,女性生殖器癌症,165,58.00,58.00
2019,女,高屏,高雄市,女性生殖器癌症,355,55.80,56.00
2019,女,高屏,高雄市,女性生殖器癌症,227,52.30,52.00
2019,女,高屏,高雄市,甲狀腺,567,50.40,51.00
2019,女,高屏,高雄市,白血病,148,56.60,59.00
2019,女,高屏,高雄市,非何杰金氏淋巴瘤,175,62.40,65.00
2019,女,北北基,基隆市,口腔,12,60.00,57.50
2019,女,北北基,基隆市,食道,8,62.60,65.00
2019,女,北北基,基隆市,胃,36,66.40,66.00
2019,女,北北基,基隆市,大腸,125,68.40,67.00
2019,女,北北基,基隆市,肝,55,69.30,71.00
2019,女,北北基,基隆市,肺,108,67.20,66.00
2019,女,北北基,基隆市,皮膚,20,71.90,73.50
2019,女,北北基,基隆市,女性乳房,245,57.90,58.00
2019,女,北北基,基隆市,女性生殖器癌症,35,61.00,60.00
2019,女,北北基,基隆市,女性生殖器癌症,54,57.40,57.50
2019,女,北北基,基隆市,女性生殖器癌症,32,54.00,53.00
2019,女,北北基,基隆市,甲狀腺,61,49.80,51.00
2019,女,北北基,基隆市,白血病,13,71.20,69.00
2019,女,北北基,基隆市,非何杰金氏淋巴瘤,27,58.60,59.00
2019,女,北北基,新北市,口腔,125,62.80,65.00
2019,女,北北基,新北市,食道,33,66.10,66.00
2019,女,北北基,新北市,胃,280,67.00,67.00
2019,女,北北基,新北市,大腸,1198,65.50,66.00
2019,女,北北基,新北市,肝,490,70.50,71.00
2019,女,北北基,新北市,肺,1327,64.20,64.00
2019,女,北北基,新北市,皮膚,256,72.20,74.00
2019,女,北北基,新北市,女性乳房,2832,55.90,55.00
2019,女,北北基,新北市,女性生殖器癌症,2,54.50,54.50
2019,女,北北基,新北市,女性生殖器癌症,243,54.50,53.00
2019,女,北北基,新北市,女性生殖器癌症,582,56.10,56.00
2019,女,北北基,新北市,女性生殖器癌症,356,54.30,54.00
2019,女,北北基,新北市,甲狀腺,606,49.40,50.00
2019,女,北北基,新北市,白血病,177,56.50,61.00
2019,女,北北基,新北市,非何杰金氏淋巴瘤,237,62.00,63.00
2019,女,桃竹苗,桃園市,口腔,61,61.30,62.00
2019,女,桃竹苗,桃園市,食道,25,63.00,60.00
2019,女,桃竹苗,桃園市,胃,113,65.10,64.00
2019,女,桃竹苗,桃園市,大腸,581,65.80,66.00
2019,女,桃竹苗,桃園市,肝,236,69.40,70.50
2019,女,桃竹苗,桃園市,肺,572,63.80,63.00
2019,女,桃竹苗,桃園市,皮膚,107,73.00,74.00
2019,女,桃竹苗,桃園市,女性乳房,1341,55.00,54.00
2019,女,桃竹苗,桃園市,女性生殖器癌症,126,55.50,54.50
2019,女,桃竹苗,桃園市,女性生殖器癌症,281,55.20,55.00
2019,女,桃竹苗,桃園市,女性生殖器癌症,122,53.50,52.00
2019,女,桃竹苗,桃園市,甲狀腺,256,47.10,46.00
2019,女,桃竹苗,桃園市,白血病,99,53.70,59.00
2019,女,桃竹苗,桃園市,非何杰金氏淋巴瘤,103,61.30,63.00
2019,女,東部,宜蘭縣,口腔,7,68.40,72.00
2019,女,東部,宜蘭縣,食道,6,75.80,75.50
2019,女,東部,宜蘭縣,胃,59,69.70,69.00
2019,女,東部,宜蘭縣,大腸,135,69.70,71.00
2019,女,東部,宜蘭縣,肝,99,72.50,74.00
2019,女,東部,宜蘭縣,肺,124,67.40,67.50
2019,女,東部,宜蘭縣,皮膚,43,72.60,78.00
2019,女,東部,宜蘭縣,女性乳房,231,57.60,57.00
2019,女,東部,宜蘭縣,女性生殖器癌症,20,63.90,65.00
2019,女,東部,宜蘭縣,女性生殖器癌症,50,56.70,59.00
2019,女,東部,宜蘭縣,女性生殖器癌症,28,55.50,54.00
2019,女,東部,宜蘭縣,甲狀腺,59,47.30,48.00
2019,女,東部,宜蘭縣,白血病,23,72.60,74.00
2019,女,東部,宜蘭縣,非何杰金氏淋巴瘤,23,66.40,69.00
2019,女,桃竹苗,苗栗縣,口腔,20,60.90,59.50
2019,女,桃竹苗,苗栗縣,食道,3,60.70,68.00
2019,女,桃竹苗,苗栗縣,胃,37,72.70,78.00
2019,女,桃竹苗,苗栗縣,大腸,182,66.90,67.00
2019,女,桃竹苗,苗栗縣,肝,81,71.80,74.00
2019,女,桃竹苗,苗栗縣,肺,145,62.30,63.00
2019,女,桃竹苗,苗栗縣,皮膚,37,77.80,82.00
2019,女,桃竹苗,苗栗縣,女性乳房,316,57.40,58.00
2019,女,桃竹苗,苗栗縣,女性生殖器癌症,33,61.90,64.00
2019,女,桃竹苗,苗栗縣,女性生殖器癌症,82,56.00,56.00
2019,女,桃竹苗,苗栗縣,女性生殖器癌症,37,54.00,53.00
2019,女,桃竹苗,苗栗縣,甲狀腺,77,47.90,47.00
2019,女,桃竹苗,苗栗縣,白血病,27,58.00,63.00
2019,女,桃竹苗,苗栗縣,非何杰金氏淋巴瘤,26,66.90,67.00
2019,女,中彰投,彰化縣,口腔,30,64.40,67.50
2019,女,中彰投,彰化縣,食道,7,81.90,85.00
2019,女,中彰投,彰化縣,胃,69,69.90,70.00
2019,女,中彰投,彰化縣,大腸,447,68.40,69.00
2019,女,中彰投,彰化縣,肝,201,71.70,72.00
2019,女,中彰投,彰化縣,肺,424,64.90,64.00
2019,女,中彰投,彰化縣,皮膚,120,75.30,78.00
2019,女,中彰投,彰化縣,女性乳房,669,57.00,57.00
2019,女,中彰投,彰化縣,女性生殖器癌症,64,58.80,58.50
2019,女,中彰投,彰化縣,女性生殖器癌症,150,56.90,57.00
2019,女,中彰投,彰化縣,女性生殖器癌症,66,54.10,53.00
2019,女,中彰投,彰化縣,甲狀腺,201,50.50,51.00
2019,女,中彰投,彰化縣,白血病,60,57.00,60.50
2019,女,中彰投,彰化縣,非何杰金氏淋巴瘤,73,68.00,69.00
2019,女,中彰投,南投縣,口腔,24,64.00,66.00
2019,女,中彰投,南投縣,食道,2,69.00,69.00
2019,女,中彰投,南投縣,胃,31,71.00,77.00
2019,女,中彰投,南投縣,大腸,160,68.20,69.50
2019,女,中彰投,南投縣,肝,77,71.10,70.00
2019,女,中彰投,南投縣,肺,134,66.90,66.00
2019,女,中彰投,南投縣,皮膚,48,73.50,78.50
2019,女,中彰投,南投縣,女性乳房,245,57.30,58.00
2019,女,中彰投,南投縣,女性生殖器癌症,40,57.30,58.50
2019,女,中彰投,南投縣,女性生殖器癌症,61,56.50,57.00
2019,女,中彰投,南投縣,女性生殖器癌症,36,58.80,58.50
2019,女,中彰投,南投縣,甲狀腺,71,52.00,53.00
2019,女,中彰投,南投縣,白血病,27,59.30,63.00
2019,女,中彰投,南投縣,非何杰金氏淋巴瘤,37,62.20,65.00
2019,女,雲嘉南,雲林縣,口腔,19,62.10,63.00
2019,女,雲嘉南,雲林縣,食道,2,50.00,50.00
2019,女,雲嘉南,雲林縣,胃,39,73.90,77.00
2019,女,雲嘉南,雲林縣,大腸,202,68.90,70.50
2019,女,雲嘉南,雲林縣,肝,158,71.50,71.00
2019,女,雲嘉南,雲林縣,肺,206,66.40,66.00
2019,女,雲嘉南,雲林縣,皮膚,87,76.30,79.00
2019,女,雲嘉南,雲林縣,女性乳房,299,57.70,57.00
2019,女,雲嘉南,雲林縣,女性生殖器癌症,1,81.00,81.00
2019,女,雲嘉南,雲林縣,女性生殖器癌症,43,67.10,66.00
2019,女,雲嘉南,雲林縣,女性生殖器癌症,70,55.70,56.50
2019,女,雲嘉南,雲林縣,女性生殖器癌症,33,50.80,52.00
2019,女,雲嘉南,雲林縣,甲狀腺,94,53.80,55.00
2019,女,雲嘉南,雲林縣,白血病,20,59.30,65.00
2019,女,雲嘉南,雲林縣,非何杰金氏淋巴瘤,29,65.80,65.00
2019,女,高屏,屏東縣,口腔,47,65.10,67.00
2019,女,高屏,屏東縣,食道,9,62.00,64.00
2019,女,高屏,屏東縣,胃,48,67.10,68.00
2019,女,高屏,屏東縣,大腸,262,67.20,67.50
2019,女,高屏,屏東縣,肝,148,68.70,69.00
2019,女,高屏,屏東縣,肺,218,67.20,67.00
2019,女,高屏,屏東縣,皮膚,114,74.20,76.00
2019,女,高屏,屏東縣,女性乳房,456,57.20,57.00
2019,女,高屏,屏東縣,女性生殖器癌症,62,57.30,57.00
2019,女,高屏,屏東縣,女性生殖器癌症,80,55.20,56.50
2019,女,高屏,屏東縣,女性生殖器癌症,53,54.40,55.00
2019,女,高屏,屏東縣,甲狀腺,108,50.30,52.50
2019,女,高屏,屏東縣,白血病,28,63.50,63.50
2019,女,高屏,屏東縣,非何杰金氏淋巴瘤,41,64.00,68.00
2019,女,東部,花蓮縣,口腔,28,64.30,62.50
2019,女,東部,花蓮縣,食道,5,57.20,55.00
2019,女,東部,花蓮縣,胃,40,68.70,70.50
2019,女,東部,花蓮縣,大腸,96,67.90,68.00
2019,女,東部,花蓮縣,肝,67,71.60,72.00
2019,女,東部,花蓮縣,肺,76,66.20,67.00
2019,女,東部,花蓮縣,皮膚,36,75.90,78.50
2019,女,東部,花蓮縣,女性乳房,213,56.90,56.00
2019,女,東部,花蓮縣,女性生殖器癌症,27,53.80,51.00
2019,女,東部,花蓮縣,女性生殖器癌症,48,56.90,58.00
2019,女,東部,花蓮縣,女性生殖器癌症,18,59.60,59.50
